Subclass,Superclass,labels
Tönungsfolien,Türen & Türenbleche,0
Weitere Autoglas- & Fensterteile,Transportsysteme,0
Kotflügel Vorn,Lufteinlässe,0
Weitere Karosseriebleche,Pickup-Ladeflächen & -Bleche,0
Gasfedern & Haubendämpfer,Pickup-Ladeflächen & Teile,0
Lufthutzen & Lüftungsschlitze,Embleme & Ornamente,0
Motorhauben,Hupen,0
"Scharniere, Verschlüsse & weitere Motorhaubenteile",Türgriffe,0
Heckklappen,Getriebe & Antriebstechnik,0
Pickup-Ladeflächen & -Bleche,Spiegelkomponenten,0
Pickup-Ladeflächen-Zubehör,Tankdeckel & Zubehör,0
"Scharniere, Verschlüsse & weitere Teile",Klima- & Heizungsanlagen,0
Frontschutzbügel & Scheinwerferprotektoren,Seitenwände & Kotflügel Hinten,0
Schmutzfänger,Lufthutzen & Lüftungsschlitze,0
Weitere Schutzvorrichtungen & Protektoren,Motorhauben,0
Wind- & Regenabweiser,Türen & Türenbleche,0
Lufteinlässe,Frontschutzbügel & Scheinwerferprotektoren,0
Stoßstangen & -verstärker,Tönungsfolien,0
Stoßstangeneinlagen & -abdeckungen,Kofferraum- & Heckklappen,0
"Gasfedern, Verschlüsse, Scharniere & weitere Teile",Pickup-Ladeflächen & -Bleche,0
Kofferraum- & Heckklappen,Motorhauben,0
Ladebordwände,Hupen,0
Schiebetüren,Stoßstangeneinlagen & -abdeckungen,0
Türdichtungen,Lufteinlässe,0
Türen & Türenbleche,"Scharniere, Verschlüsse & weitere Teile",0
Keil- & Keilrippenriemen,Getriebe & Antriebstechnik,0
Riemenscheiben,Luft- & Kraftstoffversorgung,0
Sonstige,Beleuchtung,0
Spann- & Umlenkrollen,Sonstige,0
Ausdehnungsventile,Autoelektrik,0
Druckschalter,Bremsen & Bremsenteile,0
Filtertrockner & Akkumulatoren,Auspuff- & Abgassysteme,0
Gebläse & Lüfter,Transportsysteme,0
Heizungsregelventile,Sonstige,0
Innenraum-/Pollenfilter,Motorkühlung,0
Klimakompressoren & Kupplungen,Bremsen & Bremsenteile,0
Klimaregelung,Weitere Gebläse- & Lüfterteile,0
Klimaregelungsteile,"Klimaleitungen, -schläuche & Anschlüsse",0
Sonstige,Sonstige,0
Stellmotoren,Gebläse & Lüfter,0
Temperatursensoren,Autoelektrik,0
Verdampfer,Motorkühlung,0
Wärmetauscher,Heizungsregelventile,0
Gebläsemodule & -widerstände,Weitere Gebläse- & Lüfterteile,0
Gebläsemotoren & -räder,Ausdehnungsventile,0
Weitere Gebläse- & Lüfterteile,Wärmetauscher,0
Ansaugbrücken,Kraftstofftanks & Einfüllstutzen,0
Dichtungen & Dichtungsringe,Gaszüge & Gasgestänge,0
Drosselklappen,Einspritzdüsen,0
Einspritzanlagen & Teile,Anhängerkupplungen & Abschleppteile,0
Kraftstofffilter,Turbolader & Teile,0
Kraftstoffpumpen & Tankgeber,Ladeluftkühler,0
Kraftstofftanks & Einfüllstutzen,"Keil-, Keilrippenriemen & Teile",0
"Leitungen, Schläuche & Rohre",Bremsen & Bremsenteile,0
Lufteinlass- & Kraftstoffsensoren,Lufteinlass- & Kraftstoffsensoren,0
Luftfilter,Bremsen & Bremsenteile,0
Luftfilterkästen,Ladeluftkühler,0
Sonstige,"Leitungen, Schläuche & Rohre",0
Tankdeckel,Einspritzanlagen & Teile,0
"Turbolader, Kompressoren & Ladeluftkühler",Autoelektrik,0
Vakuumpumpen,Kraftstofffilter,0
Vergaser,Sonstige,0
Vergaserteile,Kraftstofffilter,0
Einspritzdüsen,Luftfilterkästen,0
Hochdruckkraftstoffpumpen,"Leitungen, Schläuche & Rohre",0
Weitere Einspritzanlagen-Teile,Autoelektrik,0
Ladeluftkühler,Vakuumpumpen,0
Turbolader & Teile,Weitere Einspritzanlagen-Teile,0
Dichtungen & Montageteile,Kolben & -ringe,0
Inspektionspakete & -kits,Getriebe & Antriebstechnik,0
Kolben & -ringe,Ölpumpen & Teile,0
Kurbelwellen,Autoelektrik,0
"Motor-, Pleuel- & Hauptlager",Motoren,0
Motorblöcke,Ölwannen,0
Motoren,Motorhalter,0
Motorhalter,Ventilsteuerungsteile,0
Motorsensoren & -schalter,Dichtungen & Dichtungsringe,0
Ölfilter,Reparatursätze,0
Ölpumpen & Teile,Reparatursätze,0
Ölwannen,Reparatursätze,0
Pleuelstangen & Teile,Beleuchtung,0
Reparatursätze,Führungsschienen,0
Sonstige,Motorhalter,0
"Steuerketten, Zahnriemen & Einbausätze",Motorsensoren & -schalter,0
Ventilsteuerungsteile,Zahnriemen,0
Zylinderköpfe,Kurbelwellen,0
Dichtungen & Dichtungsringe,Beleuchtung,0
Dichtungssätze,Dichtungen & Dichtungsringe,0
Montagesätze & -schrauben,Kettenräder,0
Führungsschienen,"Karosserie-, Anbauteile & Zubehör",0
Kettenräder,Scheiben- & Scheinwerferreinigung,0
Spannelemente & Rollen,Zylinderköpfe,0
Steuerketten- & Zahnriemenabdeckungen,Stößelstangen,0
Zahnriemen,"Karosserie-, Anbauteile & Zubehör",0
Hydro- & Ventilstößel,Steuerketten,0
Kipphebel & Teile,Getriebe & Antriebstechnik,0
Kipphebel- & Ventildeckel,Steuerketten- & Zahnriemenabdeckungen,0
Nockenwellen,Fahrerassistenzsysteme,0
Nockenwellenverstellteile,Autoelektrik,0
Stößelstangen,Zylinderköpfe,0
Ventile,Bremsen & Bremsenteile,0
"Ventilführungen, Federn & Teile",Ölfilter,0
Ausgleichsbehälter,Beleuchtung,0
Dichtungen & Dichtungsringe,Thermostate & Gehäuse,0
Kappen,"Karosserie-, Anbauteile & Zubehör",0
Klemmen & Montageteile,Transportsysteme,0
Kühlwasserschläuche,Klemmen & Montageteile,0
Lüfter- & Gebläsemotoren,Autoelektrik,0
Lüfter & Lüftergehäuse,Klemmen & Montageteile,0
Lüfterblätter,Beleuchtung,0
Lüfterkupplungen,Thermostate & Gehäuse,0
Ölkühler & Schläuche,Klima- & Heizungsanlagen,0
Thermostate & Gehäuse,Bremsen & Bremsenteile,0
Wasserkühler,Kappen,0
Wasserpumpen,Kühlwasserschläuche,0
Weitere Scheibenwischerteile,Sonstige,0
Wischerarme,Innenausstattung,0
Wischerblätter & -gummi,Auspuff- & Abgassysteme,0
Befestigungs- & Spanngurte,Luft- & Kraftstoffversorgung,0
"Dachboxen, -körbe & -taschen",Fahrrad- & E-Bike-Träger,0
Dachträger & Querstangen,Sonstige,0
Dachträgerzubehör,Fahrrad- & E-Bike-Träger,0
Klemm- & Sperrstangen,Sonstige,0
Ski- & Snowboardträger,Dachträgerzubehör,0
Verankerungen,"Karosserie-, Anbauteile & Zubehör",0
Wassersportträger,Klemm- & Sperrstangen,0
Glühkerzen,Zündverteiler,0
Sonstige,Motorkühlung,0
Zündkerzen,Elektro- & Hybridautoteile,0
Zündkondensatoren,Transportsysteme,0
Zündkontakte,Zündspulen,0
Zündspulen,Zündspulen,0
Zündungssätze,Zündverteilerkappen,0
Zündverteiler,Zündverteiler,0
Zündverteilerkappen,Autoreifen & Felgen,0
Zündverteilerläufer,Klima- & Heizungsanlagen,0
Zündvorrichtungen,Motorkühlung,0
Anlasser verstärkt,Karosserie & Exterieur Styling,0
Kabel & Drähte,Sport-Bremsenteile,0
Lichtmaschinen,Lichter & Leuchten,0
Schalter & Relais,Sport-Getriebe,0
Sicherungen,Kabel & Drähte,0
Terminals & Anschlüsse,Sonstige,0
Drehzahlbegrenzer,Luftversorgung,0
Haubenlift,Gokart Teile,0
Kabel-Sets,Autoelektrik,0
Motorhalter verstärkt,Gokart Teile,0
Nockenwellenräder & Teile,Zünd- & Glühanlagen,0
Öl-Auffangbehälter,Karosserie & Exterieur Styling,0
Öldeckel,Nockenwellenräder & Teile,0
Ölpumpe,Turboschläuche & Teile,0
Sonstige,Kabel-Sets,0
Sport-Chip,Karosserie & Exterieur Styling,0
Sport-Kolbenringe,Sport-Nockenwellen,0
Sport-Kurbelwellen,Haubenlift,0
Sport-Nockenwellen,Sport-Kolbenringe,0
Sport-Pleuel & Teile,Zünd- & Glühanlagen,0
Sport-Zylinderköpfe,Drehzahlbegrenzer,0
Tuning Ölfilter,Lichter & Leuchten,0
Tuning Software,Öldeckel,0
Turboschläuche & Teile,Sport-Zylinderköpfe,0
"Ventile, Ventilfeder & Sets",Nockenwellenräder & Teile,0
Wannen,Sport-Getriebe,0
Zahnriemen,Sportfederung,0
Zylinderkopfschrauben,Sport-Getriebe,0
Auspuffanlagen,Sport-Getriebe,0
Batterien,"Räder, Reifen & Naben",0
Bremsenteile,Autoelektrik,0
Fahrwerke & Rahmen,Sonstige,0
"Ketten, Ritzel & Kupplungen",Motoren,0
Kraftstoffversorgung,Lenkung,0
Kühlung,Lichter & Leuchten,0
Lenkung,Fahrwerke & Rahmen,0
Motoren,Batterien,0
Sitze & Zubehör,Radlager,0
Sonstige,Karosserie & Exterieur Styling,0
Zünd- & Glühanlagen,Fahrwerke & Rahmen,0
Armaturenbretter,Sportsitze,0
Designschalter,Sport-Bremsenteile,0
Designspiegel,Sport-Bremsenteile,0
Einstiegsleisten & Türrahmen,Handbrems- & Schaltumrandung,0
Fensterkurbeln,Chiptuning & Motortuning,0
Handbrems- & Schaltumrandung,Handbremshebelmanschetten,0
Handbremshebel,Gokart Teile,0
Handbremshebelmanschetten,Handbremshebelmanschetten,0
Hupen,Sportfederung,0
Instrumente & Tachoscheiben,Einstiegsleisten & Türrahmen,0
Lenkradbezüge,Sonstige,0
Lenkräder & Naben komplett,Armlehnen,0
Messgeräte & Anzeige,Sitzbezüge,0
Schalthebel & -knäufe,Lenkräder & Naben komplett,0
Schaltmanschetten,Gokart Teile,0
Sitz-Hilfsrahmen & Teile,Karosserie & Exterieur Styling,0
Sonstige,Sonstige,0
Sportgurte & Polster,Designschalter,0
"Trittbretter, Pedalen, Leisten",Armlehnen,0
Türpinsschlösser & -griffe,Sportgurte & Polster,0
Zigarettenanzünder,Handbremshebel,0
Aufkleber & Embleme,Motorhauben,0
Außenspiegelkappen,Tankdeckel,0
Autofolien,Autoelektrik,0
Designantennen,Stoßfängerabdeckungen,0
Frontgrills & Renngitter,Kühlung,0
Haubenbras & Schutzteile,Sportfederung,0
Heckspoiler & -flügel,Scheinwerferblenden & -gitter,0
Karosserie-Kits,Scheinwerferblenden & -gitter,0
Kennzeichenhalterungen,Sport-Bremsenteile,0
Radläufe,Wind- & Regenabweiser,0
Scheinwerferblenden & -gitter,Gokart Teile,0
Seitenschweller,Außenspiegelkappen,0
Sonnenblendstreifen,Sonstige,0
Stoßfängerabdeckungen,Sport-Bremsenteile,0
Stoßstangen,Gokart Teile,0
Tönungsfolien,Kennzeichenhalterungen,0
Türen,Türen,0
Türschutzleisten,Heckspoiler & -flügel,0
Wind- & Regenabweiser,Einarmwischer,0
Zierstreifen,Autofolien,0
Brennstoffzelle,Brennstoffzelle,0
Drosselklappen,Zünd- & Glühanlagen,0
Kraftstofffilter,Sport-Getriebe,0
Kraftstoffpumpen,Zünd- & Glühanlagen,0
Kraftstofftank,Kraftstoffzuteiler,0
Kraftstoffzuteiler,Sonstige,0
Schlingertöpfe,Brennstoffzelle,0
Sonstige,Karosserie & Exterieur Styling,0
Sport-Vergaser,Kraftstofffilter,0
Ausgleichsbehälter,Karosserie & Exterieur Styling,0
Kühlereinfüllstutzen &-Deckel,Kühlereinfüllstutzen &-Deckel,0
Lüfter & Lüftersets,Lichter & Leuchten,0
Ölkühler,Sonstige,0
Sonstige,Thermostate & Steuerungen,0
Thermostate & Steuerungen,Kühlwasserschläuche & Schellen,0
Wasserkühler,Sport-Bremsenteile,0
Wasserpumpen,Kraftstoffversorgung,0
Angel Eyes/Standlichtringe,Sonstige,0
Blinker,Stroboskope,0
Bremsleuchte,Karosserie & Exterieur Styling,0
Frontscheinwerfer,Karosserie & Exterieur Styling,0
HID Sets,Innenraumbeleuchtungen,0
Innenraumbeleuchtungen,Seitenbegrenzungsleuchten,0
Kennzeichenleuchten,Gokart Teile,0
Lampen & LEDs,Sonstige,0
"Linsen, Tönungen & Folien",Kühlung,0
Rück- & Bremsleuchten,Seitenbegrenzungsleuchten,0
Seitenbegrenzungsleuchten,Seitenbegrenzungsleuchten,0
Tagfahrlichter,Luftversorgung,0
Unterbodenleuchten,Blinker,0
Bypass- & Ablassventile,Innenausstattung,0
Kompressoren,Lichter & Leuchten,0
Lachgasflaschen,Chiptuning & Motortuning,0
Ladeluftkühler,Sport-Getriebe,0
"Leitungen, Röhre & Schläuche",Sport-Ansaugbrücken,0
Luftversorgungsätze,Kühlung,0
Luftversorgungsysteme,Sonstige,0
Sonstige,Sport-Bremsenteile,0
Sport-Ansaugbrücken,Kompressoren,0
Sportluftfilter,Zünd- & Glühanlagen,0
Tuning Airboxes,Lachgasflaschen,0
Turbolader,Lichter & Leuchten,0
Abgaskrümmer,"Hitzeschilder, Hüllen, Muffen",0
Auspuffdichtungen,Gokart Teile,0
Endrohre & Endstücke,"Schellen, Klemmen & Flansche",0
"Hitzeschilder, Hüllen, Muffen",Kühlung,0
Katalysatoren,Sonstige,0
Komplette Auspuffanlagen,Autoelektrik,0
Schalldämpfer,Endrohre & Endstücke,0
"Schellen, Klemmen & Flansche",Sport-Getriebe,0
Sonstige,Autoelektrik,0
Vorderrohre,Katalysatoren,0
Zwischenrohre,Sportfederung,0
Bremskit,Leitungen & Schläuche,0
Bremssattelabdeckungen,Kühlung,0
Bremssattellack,Bremssattellack,0
Hauptbremszylinder,Sport-Bremsscheiben,0
Leitungen & Schläuche,Chiptuning & Motortuning,0
Sport-Bremsbeläge,Karosserie & Exterieur Styling,0
Sport-Bremssättel,Leitungen & Schläuche,0
Sport-Bremsscheiben,Sonstige,0
Sport-Bremsschläuche,Sonstige,0
Blattfeder,Zünd- & Glühanlagen,0
Buchsen,Sport-Gewindefahrwerk,0
Domlager,Federungsset,0
Domstreben,Chiptuning & Motortuning,0
Federungsset,Sonstige,0
Höherlegungsfedern,Innenausstattung,0
Luft- & Hydraulikfederung,Luft- & Hydraulikfederung,0
Querlenker,Luftversorgung,0
Radlager,Höherlegungsfedern,0
Servopumpen,Luft- & Hydraulikfederung,0
Sonstige,Innenausstattung,0
Sport-Gewindefahrwerk,Tieferlegungsfedern,0
Sport-Stoßdämpfer,Blattfeder,0
Stabilisatoren,Lichter & Leuchten,0
Tieferlegungsfedern,Sport-Getriebe,0
Traggelenke,Sonstige,0
Achsträger & Teile,Schaltwegverkürzung,0
Antriebswellen,Sport-Bremsenteile,0
Differentialgetriebe,Sonstige,0
Getriebekasten,Sportfederung,0
Kugellager,Sport-Bremsenteile,0
Kupplungsscheiben,Sport-Schwungscheiben,0
Kupplungszüge,Getriebekasten,0
Kupplungszylinder,Autoelektrik,0
Schaltwegverkürzung,Kupplungszylinder,0
Sonstige,Karosserie & Exterieur Styling,0
Sport-Kupplungssätze,Kugellager,0
Sport-Schwungscheiben,Gokart Teile,0
Glühkerzen,Sonstige,0
Sonstige,Zündungssätze,0
Zündkabel,Zündspulen,0
Zündkerzen,Luftversorgung,0
Zündschlösser,Sport-Auspuffe,0
Zündspulen,Sport-Auspuffe,0
Zündungssätze,Gokart Teile,0
Zündverteiler,Zündschlösser,0
Absperrpfosten,Absperrpfosten,0
Lenkradkrallen,Sicherheit,0
Radkrallen,Radkrallen,0
Sonstige,Radkrallen,0
Erste-Hilfe-Ausrüstung,Feuerlöscher,0
Feuerlöscher,Warndreiecke,0
Notfallinstrumente,Sicherheitsjacken & -westen,0
Sicherheitsjacken & -westen,Sicherheitsjacken & -westen,0
Sonstige,Sicherheitsjacken & -westen,0
Warndreiecke,Notfallinstrumente,0
Katalysatoren mit Einbau,Nachschalldämpfer mit Einbau,0
Kompl. Auspuffanl. mit Einbau,Batterien mit Einbau,0
Mittelschalldämpfer mit Einbau,Mittelschalldämpfer mit Einbau,0
Nachschalldämpfer mit Einbau,Klimaanlagenwartungen,0
"Bremsen, hinten mit Einbau",Klötze & Scheiben mit Einbau,0
"Bremsen, vorne mit Einbau",Fahrwerksteile mit Einbau,0
Bremsflüssigkeit mit Wechsel,HU-Vorführung,0
Backen & Trommeln mit Einbau,Bremsschläuche mit Einbau,0
Backen mit Einbau,Klötze & Scheiben mit Einbau,0
Bremsschläuche mit Einbau,Klötze mit Einbau,0
Klötze & Scheiben mit Einbau,HU-Vorführung,0
Bremsschläuche mit Einbau,Öl & Filter mit Wechsel,0
Klötze & Scheiben mit Einbau,Achsvermessungen,0
Klötze mit Einbau,Zündungsteile mit Einbau,0
eBay Car Check,Kupplungen mit Einbau,0
Frühjahrscheck,Folien mit Einbau,0
HU-Durchsicht,Auspuffanlagen mit Einbau,0
Wintercheck,Auspuffanlagen mit Einbau,0
Komplettfahrwerke mit Einbau,Anlasser mit Einbau,0
Stoßdämpfer mit Einbau,Lichtmaschinen mit Einbau,0
Tieferlegungsfedern mit Einbau,Abgasuntersuchungen,0
Lackschutzfolien mit Einbau,Anhängerkupplungen mit Einbau,0
Tönungsfolien mit Einbau,Standheizungen mit Einbau,0
Klimaanlagendesinfektionen,Klimaanlagenwartungen,0
Chiptuning mit Einbau,Zündungsteile mit Einbau,0
Softwaretuning mit Einbau,Auto-Hi-Fi & Navigation,0
Frontscheiben mit Einbau,Checks,0
Heckscheiben mit Einbau,Heckscheiben mit Einbau,0
Scheibenreparatur,Fahrwerksteile mit Einbau,0
"Seitenscheiben, hi. mit Einbau",Bremsenteile mit Einbau,0
"Seitenscheiben, vo. mit Einbau",Abgasuntersuchungen,0
Zündkerzen mit Einbau,Abgasuntersuchungen,0
"Abzeichen, Aufnäher & Anstecknadeln",Rucksäcke & Taschen,0
Banner & Fahnen,Bekleidung,0
Bekleidung,Sonstige,0
Gürtelschnallen & Gürtel,Sonstige,0
Mützen & Caps,Schilder & Dekor,0
Rucksäcke & Taschen,Tassen & Becher,0
Schilder & Dekor,Schutzausrüstung,0
"Schlüsselanhänger, Transponder & Lanyards",Sonstige,0
Sonstige,Sonstige,0
Tassen & Becher,"Abzeichen, Aufnäher & Anstecknadeln",0
Brillen,Visiere,0
Helm- & Visiertaschen,Helmpflege & -reinigung,0
Helmpflege & -reinigung,"Sturmhauben, Masken & Halswärmer",0
Helmteile,Visiere,0
Helmzubehör,Schutzausrüstung,0
Motorrad- & Motorsporthelme,Helmpflege & -reinigung,0
Ohrstöpsel,Helm- & Visiertaschen,0
Sonstige,Visiereinsätze & -folien,0
"Sturmhauben, Masken & Halswärmer",Motorrad- & Motorsportausrüstung,0
Visiere,Helmzubehör,0
Visiereinsätze & -folien,Sonstige,0
Funktionswäsche,Funktionswäsche,0
Handschuhe,Westenketten,0
Kapuzenpullover mit Protektoren,Helme & Zubehör,0
Kombis & Rennanzüge,Sonstige,0
Motocross-Sets,Automobilzubehör & Merchandise,0
Motorradhosen & -chaps,Westen,0
Motorradjacken,Motorradjacken,0
Regen- & Überstiefel,Motocross-Sets,0
Regenbekleidung,Westenketten,0
Sonstige,Westenketten,0
Stiefel & Schuhe Teile & Zubehör,Socken,0
Westen,Sonstige,0
Airbag-Westen,Hüftprotektoren,0
Brustpanzer,Nierengurte,0
Ellbogen- & Schulterprotektoren,Ersatzteile,0
Ersatzteile,Hüftprotektoren,0
Knieprotektoren,Airbag-Westen,0
Nackenschutz,Sonstige,0
Nierengurte,Protektoren-Sets,0
Protektorenhosen & -shorts,Ellbogen- & Schulterprotektoren,0
Protektorenjacken & -westen,Hüftprotektoren,0
Protektorenshirts,Nackenschutz,0
Rückenprotektoren,Ersatzteile,0
Sonstige,Protektoren-Sets,0
Bremsanlagen & -teile,Customizing & Performance,0
Customizing & Performance,Tankanlagen,0
Elektrik & Zündung,Lenker & Spiegel,0
Fahrwerk & Rahmen,Customizing & Performance,0
Instrumente & Cockpit,Tankanlagen,0
Lenker & Spiegel,Mini- & Pocketbike-Teile,0
Lichter & Blinker,Sitzbänke & -bezüge,0
Motor- & Antriebsteile,Leistungssteigerungsteile,0
Sitzbänke & -bezüge,Mini- & Pocketbike-Teile,0
Sonstige,Sonstige,0
Tankanlagen,Rahmen & Gestelle,0
Verkleidungen,Sonstige,0
Individuelle An- & Umbauteile,Lichter & Blinker,0
Leistungssteigerungsteile,Leistungssteigerungsteile,0
Dämpfung & Federung,Elektrik & Zündung,0
Rahmen & Gestelle,Customizing & Performance,0
Sonstige Fahrwerksteile,Motor- & Antriebsteile,0
Ansaugkanäle & -hauben,Protektoren & Spritzschutze,0
"Ansaugkrümmeradapter, Ansaugrohre & -brücken",Kraftstoffhähne,0
Dichtungen,Protektoren & Spritzschutze,0
Drosselklappen,Verkleidungen & Rahmen,0
Einspritzdüsen,Ansaugkanäle & -hauben,0
"Gaszüge & -gestänge, Leerlaufkabel & -regler",Gepäck & Gepäckträger,0
Kraftstofffilter,Kraftstofffilter,0
Kraftstoffhähne,Getriebe & Antriebstechnik,0
Kraftstoffleitungen,Customizing & Performance,0
Kraftstoffpumpen,Tankdeckel & -verschlüsse,0
Kraftstofftanks,Protektoren & Spritzschutze,0
Lufteinlass- & Kraftstoffsensoren,Luftfilter,0
Luftfilter,Protektoren & Spritzschutze,0
Luftfilterkästen,Einspritzdüsen,0
Sonstige,Motorkühlung,0
Tankdeckel & -verschlüsse,"Fußsteuerung, Pedale & Fußauflagen",0
"Turbolader, Kompressoren & Ladeluftkühler","Gaszüge & -gestänge, Leerlaufkabel & -regler",0
Vergaser,Verkleidungen & Rahmen,0
Vergaserteile,Gepäck & Gepäckträger,0
Antennen,Soundbars,0
Audio-Komplettsets,Motorkühlung,0
Halterungen für Zubehör,Verkleidungen & Rahmen,0
Headsets & Gegensprechanlagen,Audio-Komplettsets,0
Infotainment & Multimedia Player,Sonstige,0
"Kabel, Kabelbäume & Steckverbinder",Reifen & Felgen,0
Lautsprecher,Lautsprecher,0
Radios & Stereoanlagen,Navigationssysteme,0
Sonstige,Radios & Stereoanlagen,0
Soundbars,Radios & Stereoanlagen,0
Verstärker,"Radaufhängung, Federung & Lenkung",0
Abgaskrümmer,Getriebe & Antriebstechnik,0
Auspuffanlagen & Kits,"Lenker, Griffe & Steuerungen",0
Auspuffdichtungen,Customizing & Performance,0
Auspuffrohre & -endrohre,Ansaug- & Kraftstoffsysteme,0
Hitzeschilder & Hüllen,Customizing & Performance,0
Katalysatoren,Beleuchtung,0
Lambdasonden & O2-Sensoren,Gepäck & Gepäckträger,0
"Schellen, Klemmen, Flansche & Montageteile",Elektromotorrad- & Elektrorollerteile & -zubehör,0
Sonstige,Auspuffrohre & -endrohre,0
Verdunstungs-Emissions-Kontrollsystem-Komponenten,Gepäck & Gepäckträger,0
Beleuchtungsgläser,"Radaufhängung, Federung & Lenkung",0
Blinker,Instrumente & Cockpit,0
Frontscheinwerfer,Spiegel,0
Glühlampen & LED-Leuchten,Sonstige,0
"Kabel, Stecker & Anschlüsse",Verkleidungen & Rahmen,0
Kennzeichenbeleuchtung,Auspuff- & Abgassysteme,0
"Montageteile, Halterungen & Befestigungen",Bremsen & Bremsenteile,0
Reflektoren,Glühlampen & LED-Leuchten,0
Rück- & Bremsleuchten,Elektromotorrad- & Elektrorollerteile & -zubehör,0
Scheinwerfer-Vorschaltgeräte & Zündgeräte,Customizing & Performance,0
Sonstige,Warnleuchten,0
Tagfahrleuchten,Auspuff- & Abgassysteme,0
Zusatzbeleuchtung,"Kabel, Stecker & Anschlüsse",0
Offroad-Leuchten,Scheinwerfer-Vorschaltgeräte & Zündgeräte,0
Warnleuchten,Sonstige,0
Bremsbacken,Spiegel,0
Bremsenkomplettsätze,Auspuff- & Abgassysteme,0
Bremssättel & -halterungen,Instrumente & Cockpit,0
Bremsscheiben,Beleuchtung,0
Bremsscheibenschutze,Weitere ABS-Teile,0
"Bremsschläuche, -leitungen & Anschlüsse","Lenker, Griffe & Steuerungen",0
Bremssensoren & -schalter,Bremsscheibenschutze,0
Bremstrommeln,Protektoren & Spritzschutze,0
Bremszüge & -gestänge,Spiegel,0
Hauptbremszylinder,Motoren & Motorteile,0
Montageteile für Bremsbeläge & -backen,ABS-Pumpen & -Steuergeräte,0
Radbremszylinder,Customizing & Performance,0
Sonstige,Protektoren & Spritzschutze,0
Weitere ABS-Teile,Reparatursätze,0
Individuelle An- & Umbauteile,Individuelle An- & Umbauteile,0
Leistungssteigerungsteile,"Audio, Kommunikation & Navigation",0
Anlasser,Lichtmaschinen & Generatoren,0
Anlasserteile,Zündverteiler,0
Batteriezubehör,Zündverteiler,0
"ECUs, CDIs & Steuergeräte",Anlasserteile,0
Elektro- & Zündungssensoren & -schalter,Beleuchtung,0
Hupen & Hupenabdeckungen,Zündspulen,0
"Kabel, Kabelbäume & Steckverbinder",Anlasser,0
Lichtmaschinen & Generatoren,Motorkühlung,0
Lichtmaschinen- & Generatorteile,Elektro- & Zündungssensoren & -schalter,0
Relais,"Fußsteuerung, Pedale & Fußauflagen",0
Sicherungen & Sicherungsboxen,Relais,0
Sonstige,Elektromotorrad- & Elektrorollerteile & -zubehör,0
Spannungsregler & Gleichrichter,Gepäck & Gepäckträger,0
Stator- & Magnetzündungsteile,Elektro- & Zündungssensoren & -schalter,0
Statoren & Magnetzündungen,Zündspulen,0
Zündkabel & Zündkabelstecker,"Radaufhängung, Federung & Lenkung",0
Zündkerzen,Sonstige,0
Zündspulen,Zündungssätze,0
Zündungssätze,Auspuff- & Abgassysteme,0
Zündverteiler,Zündschlösser,0
Zündverteilerteile,Getriebe & Antriebstechnik,0
Sensoren & Schalter,Batterien,0
Zündschlösser,"Radaufhängung, Federung & Lenkung",0
"Batterien, BMS & Brennstoffzellen",Instrumente & Cockpit,0
Elektromotoren & -teile,Relais & Schaltvorrichtungen,0
Hochspannungssicherungen & -trennschalter,Sonstige,0
"Kabel, Kabelbäume, & Steckverbinder","Kabel, Kabelbäume, & Steckverbinder",0
Konverter & Wechselrichter,Transporttaschen für Ladegeräte,0
Kühlerkomponenten,Batterien,0
Ladestationen- & Ladegerätezubehör,Verkleidungen & Rahmen,0
Relais & Schaltvorrichtungen,Sonstige,0
Schalter,Reifen & Felgen,0
Sonstige,Lade-Aufrüstsätze,0
Steuergeräte,Ansaug- & Kraftstoffsysteme,0
Umbausätze,"Audio, Kommunikation & Navigation",0
Batterie- & BMS-Einheiten,Bremsen & Bremsenteile,0
Batteriemanagementsysteme (BMS),Kühlventilatoren,0
Batterien,Kühlerkomponenten,0
Batteriezubehör,Elektrik & Zündungen,0
Ladestationen & Wallboxen,Umbausätze,0
Mobile Ladegeräte,Relais & Schaltvorrichtungen,0
Elektromotoren,Ladewandler,0
Elektromotorenteile,Verkleidungen & Rahmen,0
Kühlkörper,Ansaug- & Kraftstoffsysteme,0
Kühlventilatoren,Ladestationen- & Ladegerätezubehör,0
Halterungen für Ladekabel & -kupplungen,Halterungen für Ladekabel & -kupplungen,0
Lade-Aufrüstsätze,Konverter & Wechselrichter,0
Ladekabel,Sonstige,0
Ladewandler,"Radaufhängung, Federung & Lenkung",0
Sonstige,Instrumente & Cockpit,0
Transporttaschen für Ladegeräte,Kühlventilatoren,0
Fußbremshebel & Pedale,Motorkühlung,0
Halterungen & Klemmen,Reifen & Felgen,0
Relocation-Sets,Sonstige,0
Schalt- & Ganghebel,Customizing & Performance,0
Sonstige,Motorkühlung,0
Trittbretter & -teile,Motoren & Motorteile,0
Gepäckträger,Motorkühlung,0
Sattel- & Packtaschen,Motoren & Motorteile,0
Sonstige,Tankrucksäcke & -flansche,0
Tankrucksäcke & -flansche,Spiegel,0
Top Cases & Hecktaschen,Elektromotorrad- & Elektrorollerteile & -zubehör,0
Dichtungen & Dichtungsringe,Schutzvorrichtungen & Kettenführungen,0
Differentialgetriebe,Differentialteile,0
Differentialteile,Kupplungsgeber- & -nehmerzylinder,0
Endantriebsriemen & -ketten & Zahnriemensätze,Elektrik & Zündungen,0
