category,label,moved,original,orig_label,prediction,pred_label
261672,Collectible Mugs,True,261667,Collectible Dinnerware & Serveware,262359,Pottery & Glass Drinkware & Barware
261673,Collectible Plates,True,261667,Collectible Dinnerware & Serveware,261676,"Collectible Flatware, Knives & Cutlery"
261674,Collectible Platters,True,261667,Collectible Dinnerware & Serveware,261681,Collectible Glassware & Drinkware
261677,Collectible Chopsticks,False,261676,"Collectible Flatware, Knives & Cutlery",261676,"Collectible Flatware, Knives & Cutlery"
261678,Collectible Flatware Sets,False,261676,"Collectible Flatware, Knives & Cutlery",261676,"Collectible Flatware, Knives & Cutlery"
261679,Collectible Single Flatware Pieces,False,261676,"Collectible Flatware, Knives & Cutlery",261676,"Collectible Flatware, Knives & Cutlery"
261682,Collectible Pint & Beer Glasses,True,261681,Collectible Glassware & Drinkware,262359,Pottery & Glass Drinkware & Barware
261683,Collectible Champagne & Wine Glasses,True,261681,Collectible Glassware & Drinkware,262359,Pottery & Glass Drinkware & Barware
261684,Collectible Whisky & Liquor Glasses,True,261681,Collectible Glassware & Drinkware,262359,Pottery & Glass Drinkware & Barware
261687,Collectible Bread Boxes,True,261686,Collectible Kitchen Storage & Organization,257943,Baking & Desserts
261688,Collectible Canisters & Jars,False,261686,Collectible Kitchen Storage & Organization,261686,Collectible Kitchen Storage & Organization
261689,Collectible Food Storage Containers,False,261686,Collectible Kitchen Storage & Organization,261686,Collectible Kitchen Storage & Organization
261690,Collectible Lids,False,261686,Collectible Kitchen Storage & Organization,261686,Collectible Kitchen Storage & Organization
261691,Collectible Lunch Containers,False,261686,Collectible Kitchen Storage & Organization,261686,Collectible Kitchen Storage & Organization
261692,Collectible Spice Jars & Racks,False,261686,Collectible Kitchen Storage & Organization,261686,Collectible Kitchen Storage & Organization
261695,Collectible Chopping Boards,True,261694,Collectible Kitchen Tools & Gadgets,71237,Kitchen & Dining Linens & Textiles
261696,Collectible Jello Molds,True,261694,Collectible Kitchen Tools & Gadgets,183313,Craft Molding & Casting Supplies
261697,Collectible Salt & Pepper Shakers,True,261694,Collectible Kitchen Tools & Gadgets,261681,Collectible Glassware & Drinkware
261698,Collectible Kitchen Scales,False,261694,Collectible Kitchen Tools & Gadgets,261694,Collectible Kitchen Tools & Gadgets
261700,Collectible Coffee Roasters,True,261757,Collectible Small Appliances,185036,Coffee
261701,Collectible Countertop Blenders,True,261757,Collectible Small Appliances,258487,"Commercial Blenders, Juicers & Milkshake Machines"
261702,Collectible Countertop Mixers,False,261757,Collectible Small Appliances,261757,Collectible Small Appliances
261703,Collectible Flat Irons,True,261757,Collectible Small Appliances,181153,Golf Clubs & Equipment
261704,Collectible Grain Mills,True,261757,Collectible Small Appliances,257990,"Pasta, Grains & Cereals"
261705,Collectible Grills & Griddles,True,261757,Collectible Small Appliances,149242,"Outdoor Heating, Cooking & Eating"
261706,Collectible Handheld Blenders,False,261757,Collectible Small Appliances,261757,Collectible Small Appliances
261707,Collectible Handheld Mixers,True,261757,Collectible Small Appliances,261694,Collectible Kitchen Tools & Gadgets
261710,Collectible Bathtubs,True,261709,Collectible Major Appliances & Bathroom Fixtures,260560,Shower & Bathtub Accessories
261711,Collectible Sinks,True,261709,Collectible Major Appliances & Bathroom Fixtures,260556,Bathroom Sinks & Vanities
261713,Collectible Lamps,False,1404,Collectible Lighting & Lamps,1404,Collectible Lighting & Lamps
261714,Collectible Wall Fixtures,True,1404,Collectible Lighting & Lamps,261709,Collectible Major Appliances & Bathroom Fixtures
261715,Collectible Light Bulbs,False,1404,Collectible Lighting & Lamps,1404,Collectible Lighting & Lamps
261718,Collectible Bed Pillows,True,261717,Collectible Bed & Bath Linen,20444,Bedding
261719,Collectible Bed Skirts,True,261717,Collectible Bed & Bath Linen,20444,Bedding
261720,Collectible Blankets,True,261717,Collectible Bed & Bath Linen,71237,Kitchen & Dining Linens & Textiles
261721,Collectible Canopies & Netting,True,261717,Collectible Bed & Bath Linen,261595,Collectible Baby & Nursery
261722,Collectible Decorative Bed Pillows,True,261717,Collectible Bed & Bath Linen,20444,Bedding
261723,Collectible Pillowcases,False,261717,Collectible Bed & Bath Linen,261717,Collectible Bed & Bath Linen
261724,Collectible Pillow Shams,True,261717,Collectible Bed & Bath Linen,20444,Bedding
261725,"Collectible Quilts, Bedspreads & Coverlets",True,261717,Collectible Bed & Bath Linen,20444,Bedding
261726,Collectible Sheets,True,261717,Collectible Bed & Bath Linen,20160,Office Paper Products
261727,Collectible Towels,True,261717,Collectible Bed & Bath Linen,261733,Collectible Kitchen Linens & Textiles
261729,Collectible Collars & Cuffs,False,261716,Collectible Linens & Textiles,261716,Collectible Linens & Textiles
261730,Collectible Curtains & Drapes,False,261716,Collectible Linens & Textiles,261716,Collectible Linens & Textiles
261731,Collectible Fabrics,False,261716,Collectible Linens & Textiles,261716,Collectible Linens & Textiles
261732,Collectible Handkerchiefs,False,261716,Collectible Linens & Textiles,261716,Collectible Linens & Textiles
261734,Collectible Appliance Covers,True,261733,Collectible Kitchen Linens & Textiles,181926,"Electrical Plugs, Outlets & Covers"
261735,Collectible Aprons,True,261733,Collectible Kitchen Linens & Textiles,50935,Restaurant Uniforms & Aprons
261736,Collectible Doilies,False,261733,Collectible Kitchen Linens & Textiles,261733,Collectible Kitchen Linens & Textiles
261737,Collectible Feed & Flour Sacks,True,261733,Collectible Kitchen Linens & Textiles,258010,Snacks
261738,Collectible Napkins,False,261733,Collectible Kitchen Linens & Textiles,261733,Collectible Kitchen Linens & Textiles
261739,Collectible Napkin Rings & Holders,False,261733,Collectible Kitchen Linens & Textiles,261733,Collectible Kitchen Linens & Textiles
261740,Collectible Oven Mitts & Potholders,True,261733,Collectible Kitchen Linens & Textiles,261756,Collectible Bakeware
261741,Collectible Placemats,False,261733,Collectible Kitchen Linens & Textiles,261733,Collectible Kitchen Linens & Textiles
261742,Collectible Table Runners,False,261733,Collectible Kitchen Linens & Textiles,261733,Collectible Kitchen Linens & Textiles
261743,Collectible Tablecloths,False,261733,Collectible Kitchen Linens & Textiles,261733,Collectible Kitchen Linens & Textiles
261744,Collectible Tea Cozies,True,261733,Collectible Kitchen Linens & Textiles,10793,Collectible Coffee & Tea Advertising
261745,Collectible Towels & Dishcloths,False,261733,Collectible Kitchen Linens & Textiles,261733,Collectible Kitchen Linens & Textiles
261747,Collectible Samplers,False,261716,Collectible Linens & Textiles,261716,Collectible Linens & Textiles
261748,Linens & Textiles Price Guides & Publications,False,261716,Collectible Linens & Textiles,261716,Collectible Linens & Textiles
261759,Baseball & Softball Groin Guards,False,16021,Baseball & Softball Equipment,16021,Baseball & Softball Equipment
261760,Basketball Mouth Guards,False,21194,Basketball Equipment,21194,Basketball Equipment
261761,Basketball Air Pumps,False,21194,Basketball Equipment,21194,Basketball Equipment
261762,Cricket Accessories,False,21557,Cricket Gear,21557,Cricket Gear
261763,Cricket Protective Gear,False,21557,Cricket Gear,21557,Cricket Gear
261765,Cricket Mouth Guards,False,21557,Cricket Gear,21557,Cricket Gear
261766,Cheerleading Protective Gear,False,261250,Cheerleading Gear,261250,Cheerleading Gear
261767,Cheerleading Poms,False,261250,Cheerleading Gear,261250,Cheerleading Gear
261768,Cheerleading Training Aids,True,261250,Cheerleading Gear,28064,Fitness Equipment & Gear
261769,Cheerleading Accessories,False,261250,Cheerleading Gear,261250,Cheerleading Gear
261770,Curling Accessories,False,261251,Curling Gear,261251,Curling Gear
261771,Curling Brooms,False,261251,Curling Gear,261251,Curling Gear
261772,Curling Mitts & Gloves,False,261251,Curling Gear,261251,Curling Gear
261773,Curling Replacement Heads,False,261251,Curling Gear,261251,Curling Gear
261774,Curling Stones,False,261251,Curling Gear,261251,Curling Gear
261775,Fencing Protective Gear,False,261833,Fencing Gear,261833,Fencing Gear
261776,Fencing Gloves,False,261833,Fencing Gear,261833,Fencing Gear
261777,Fencing Masks,False,261833,Fencing Gear,261833,Fencing Gear
261778,Fencing Parts & Repair,True,261833,Fencing Gear,177032,"Garden & Patio Fencing, Privacy Screens & Gates"
261780,Fencing Training Aids,False,261833,Fencing Gear,261833,Fencing Gear
261781,Fencing Scoring Equipment,True,261833,Fencing Gear,177032,"Garden & Patio Fencing, Privacy Screens & Gates"
261789,Football Groin Guards & Cups,False,261242,Football Gear,261242,Football Gear
261790,Football Mouth Guards,False,261242,Football Gear,261242,Football Gear
261791,Football Air Pumps,False,261242,Football Gear,261242,Football Gear
261792,Gaelic Sports Balls,False,261834,Gaelic Sports Gear,261834,Gaelic Sports Gear
261793,Gaelic Sports Sticks,False,261834,Gaelic Sports Gear,261834,Gaelic Sports Gear
261794,Gaelic Sports Helmets,False,261834,Gaelic Sports Gear,261834,Gaelic Sports Gear
261796,Gaelic Sports Gloves,False,261834,Gaelic Sports Gear,261834,Gaelic Sports Gear
261798,Gaelic Sport Mouth Guards,False,261834,Gaelic Sports Gear,261834,Gaelic Sports Gear
261799,Gymnastics Air Pumps,False,79792,Gymnastics,79792,Gymnastics
261800,Gymnastics Balls,False,79792,Gymnastics,79792,Gymnastics
261802,Gymnastics Training Aids,False,79792,Gymnastics,79792,Gymnastics
261804,"Field, Ice & Roller Hockey Training Aids",False,261245,"Field, Ice & Roller Hockey Gear",261245,"Field, Ice & Roller Hockey Gear"
261805,"Hockey Jocks, Jills & Cups",False,159126,"Field, Ice & Roller Hockey Protective Gear",159126,"Field, Ice & Roller Hockey Protective Gear"
261806,"Hockey Goalie Jocks, Jills & Cups",False,79761,"Field, Ice & Roller Hockey Goalie Equipment",79761,"Field, Ice & Roller Hockey Goalie Equipment"
261807,"Field, Ice & Roller Hockey Mouth Guards",False,159126,"Field, Ice & Roller Hockey Protective Gear",159126,"Field, Ice & Roller Hockey Protective Gear"
261809,Lacrosse Helmets,False,261249,Lacrosse Gear,261249,Lacrosse Gear
261811,Lacrosse Gloves,False,261249,Lacrosse Gear,261249,Lacrosse Gear
261812,Lacrosse Goal & Nets,False,261249,Lacrosse Gear,261249,Lacrosse Gear
261813,Lacrosse Training Aids,False,261249,Lacrosse Gear,261249,Lacrosse Gear
261814,Lacrosse Complete Sticks,False,261764,Lacrosse Sticks,261764,Lacrosse Sticks
261815,Lacrosse Heads,True,261764,Lacrosse Sticks,185155,Handpieces & Instruments
261816,Lacrosse Shafts,True,261764,Lacrosse Sticks,181153,Golf Clubs & Equipment
261817,Lacrosse String & Stringing Kits,True,261764,Lacrosse Sticks,261872,String Instruments Parts
261818,Rugby Mouth Guards,False,261243,Rugby Gear,261243,Rugby Gear
261819,Rugby Air Pumps,True,261243,Rugby Gear,184104,Industrial Pump Parts & Accessories
261820,Soccer Air Pumps,False,20862,Soccer Equipment,20862,Soccer Equipment
261821,Volleyball Air Pumps,False,261246,Volleyball Gear,261246,Volleyball Gear
261822,Volleyball Training Aids,False,261246,Volleyball Gear,261246,Volleyball Gear
261823,Wrestling Mouth Guards,False,261824,Wrestling Protective Gear,261824,Wrestling Protective Gear
261825,Wrestling Groin Guards,False,261824,Wrestling Protective Gear,261824,Wrestling Protective Gear
261827,Wrestling Headgear,True,261824,Wrestling Protective Gear,73980,Boxing & Martial Arts Apparel & Accessories
261829,Handball Air Pumps,False,68787,Handball Gear,68787,Handball Gear
261830,Handball Goals & Nets,False,68787,Handball Gear,68787,Handball Gear
261839,Bowling Scoring Equipment,False,20846,Bowling Equipment,20846,Bowling Equipment
261840,Hunting Bows,False,261845,Bowhunting Equipment,261845,Bowhunting Equipment
261841,Hunting Arrows,True,261845,Bowhunting Equipment,181307,Arrows & Parts
261842,Bowhunting Parts,False,261845,Bowhunting Equipment,261845,Bowhunting Equipment
261843,Bowhunting Accessories,False,261845,Bowhunting Equipment,261845,Bowhunting Equipment
261844,Insect Repellents,True,181411,Outdoor Survival Gear,181036,Insect & Grub Control
261846,Mounted Cameras,False,31710,"Hunting Scopes, Optics & Lasers",31710,"Hunting Scopes, Optics & Lasers"
261847,Hunting Gambrels & Hoists,True,52502,Hunting Accessories,36239,"Hunting Clothing, Shoes & Accessories"
261863,Guiros,True,181228,Folk & World Drums,102513,Psychic & Paranormal Items
261865,In-Ear Monitors,True,180014,Pro Audio Equipment,162497,"Computer Monitors, Projectors & Accessories"
261866,Piano Felts,False,181224,"Piano, Keyboard & Organ Parts & Accessories",181224,"Piano, Keyboard & Organ Parts & Accessories"
261867,Piano & Keyboard Keytops,False,181224,"Piano, Keyboard & Organ Parts & Accessories",181224,"Piano, Keyboard & Organ Parts & Accessories"
261868,Piano & Organ Stickers,False,181224,"Piano, Keyboard & Organ Parts & Accessories",181224,"Piano, Keyboard & Organ Parts & Accessories"
261869,Piano & Organ Tuning Tools,False,181224,"Piano, Keyboard & Organ Parts & Accessories",181224,"Piano, Keyboard & Organ Parts & Accessories"
261870,Domras,True,181282,Folk & World String Instruments,11668,Christian Collectibles
261871,Morin Khuurs,True,181282,Folk & World String Instruments,102513,Psychic & Paranormal Items
261874,Brass Instrument Buttons,True,261873,Brass Instrument Parts,11233,Music
261875,Brass Instrument Slides,True,261873,Brass Instrument Parts,11233,Music
261877,Kazoos,False,181268,Folk & World Wind Instruments,181268,Folk & World Wind Instruments
261878,Wind & Woodwind Instrument Mutes,True,182153,Wind & Woodwind Instrument Accessories,261880,Wind & Woodwind Instrument Parts
261879,Wind & Woodwind Instrument Practice Aids,False,182153,Wind & Woodwind Instrument Accessories,182153,Wind & Woodwind Instrument Accessories
261881,Wind & Woodwind Instrument Barrels,False,261880,Wind & Woodwind Instrument Parts,261880,Wind & Woodwind Instrument Parts
261882,Wind & Woodwind Instrument Bells,True,261880,Wind & Woodwind Instrument Parts,11233,Music
261883,Wind & Woodwind Instrument Necks,False,261880,Wind & Woodwind Instrument Parts,261880,Wind & Woodwind Instrument Parts
261893,Uncut Sports Trading Card Sheets,False,212,Sports Trading Cards & Accessories,212,Sports Trading Cards & Accessories
261897,Car & Truck Solenoids,True,33605,Car & Truck Exhaust & Emission Systems,180136,Car & Truck Safety
261898,Car & Truck Emission Gaskets,True,33605,Car & Truck Exhaust & Emission Systems,262126,"Car & Truck Engine Gaskets, Seals & Hardware"
261899,Car & Truck Fuel Vapor Canisters,False,33605,Car & Truck Exhaust & Emission Systems,33605,Car & Truck Exhaust & Emission Systems
261944,Action Figures Box Protectors,False,261943,Action Figures Supplies & Storage,261943,Action Figures Supplies & Storage
261945,Action Figures Carrying Cases,False,261943,Action Figures Supplies & Storage,261943,Action Figures Supplies & Storage
261946,Action Figures Display Cases & Stands,False,261943,Action Figures Supplies & Storage,261943,Action Figures Supplies & Storage
261947,Uncut Non-Sport Trading Card Sheets,False,182982,Non-Sport Trading Cards & Accessories,182982,Non-Sport Trading Cards & Accessories
261948,Uncut Collectible Card Game Sheets,False,2536,Collectible Card Games & Accessories,2536,Collectible Card Games & Accessories
261949,Sports Trading Card Grading Tools,False,183436,Sports Trading Card Storage & Display Supplies,183436,Sports Trading Card Storage & Display Supplies
261950,Non-Sport Trading Card Grading Tools,False,183056,Non-Sport Trading Card Supplies & Accessories,183056,Non-Sport Trading Card Supplies & Accessories
261951,Collectible Card Game Card Trading Tools,False,183460,Collectible Card Game Supplies & Accessories,183460,Collectible Card Game Supplies & Accessories
261953,Trailer Wheels,False,261952,Trailer Tires & Wheels,261952,Trailer Tires & Wheels
261954,Trailer Wheel & Tire Packages,False,261952,Trailer Tires & Wheels,261952,Trailer Tires & Wheels
261974,Children's Bracelets & Charms,False,84605,Children's Jewelry,84605,Children's Jewelry
261975,Engagement Rings,False,91427,Engagement & Wedding Jewelry,91427,Engagement & Wedding Jewelry
261976,Engagement & Wedding Ring Sets,False,91427,Engagement & Wedding Jewelry,91427,Engagement & Wedding Jewelry
261977,Wedding & Anniversary Bands,False,91427,Engagement & Wedding Jewelry,91427,Engagement & Wedding Jewelry
261978,Ethnic & Regional Anklets,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261979,Ethnic & Regional Bracelets & Charms,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261980,Ethnic & Regional Brooches & Pins,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261981,Ethnic & Regional Earrings,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261982,Ethnic & Regional Hair & Head Jewelry,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261983,Ethnic & Regional Jewelry Sets,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261984,Ethnic & Regional Necklaces & Pendants,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261985,Ethnic & Regional Rings,False,262025,"Ethnic, Regional & Tribal Jewelry",262025,"Ethnic, Regional & Tribal Jewelry"
261986,Body Jewelry,True,281,Jewelry & Watches,10968,Fashion Jewelry
261987,Fashion Bracelets & Charms,False,10968,Fashion Jewelry,10968,Fashion Jewelry
261988,Fine Bracelets & Charms,True,4196,Fine Jewelry,10968,Fashion Jewelry
261989,Fine Brooches & Pins,True,4196,Fine Jewelry,10968,Fashion Jewelry
261990,Fine Earrings,True,4196,Fine Jewelry,10968,Fashion Jewelry
261991,Fine Hair & Head Jewelry,True,4196,Fine Jewelry,10968,Fashion Jewelry
261992,Fine Jewelry Sets,False,4196,Fine Jewelry,4196,Fine Jewelry
261993,Fine Necklaces & Pendants,True,4196,Fine Jewelry,10968,Fashion Jewelry
261994,Fine Rings,False,4196,Fine Jewelry,4196,Fine Jewelry
261995,Fine Toe Rings,True,4196,Fine Jewelry,10968,Fashion Jewelry
261996,Handcrafted Bracelets & Charms,False,110633,Handcrafted & Artisan Jewelry,110633,Handcrafted & Artisan Jewelry
261997,Loose Beads,True,281,Jewelry & Watches,156277,Collectible Beads
261999,Men's Bracelets & Charms,False,10290,Men's Jewelry,10290,Men's Jewelry
262000,Men's Jewelry Sets,False,10290,Men's Jewelry,10290,Men's Jewelry
262001,Vintage & Antique Anklets,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262002,Vintage & Antique Bolo Ties,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262003,Vintage & Antique Bracelets & Charms,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262004,Vintage & Antique Brooches & Pins,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262005,Vintage & Antique Cameos,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262006,Vintage & Antique Cufflinks,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262007,Vintage & Antique Dress & Scarf Clips,True,262024,Vintage & Antique Jewelry,69851,"Vintage, Retro & Mid-Century Collectibles"
262008,Vintage & Antique Earrings,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262009,Vintage & Antique Findings & Stampings,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262010,Vintage & Antique Hair & Head Jewelry,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262011,Vintage & Antique Jewelry Sets,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262012,Vintage & Antique Mourning Jewelry,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262013,Vintage & Antique Necklaces & Pendants,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262014,Vintage & Antique Rings,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262015,Vintage & Antique Tie Clasps & Tacks,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262016,Vintage & Antique Collections & Lots,False,262024,Vintage & Antique Jewelry,262024,Vintage & Antique Jewelry
262017,"Jewelry Boxes, Organizers & Packaging",False,164352,"Jewelry Care, Design & Repair",164352,"Jewelry Care, Design & Repair"
262018,Jewelry Findings,True,164352,"Jewelry Care, Design & Repair",4196,Fine Jewelry
262019,Jewelry Settings,True,164352,"Jewelry Care, Design & Repair",4196,Fine Jewelry
262020,Jewelry Tools & Workbenches,False,164352,"Jewelry Care, Design & Repair",164352,"Jewelry Care, Design & Repair"
262021,Jewelry for Parts or Repair,False,164352,"Jewelry Care, Design & Repair",164352,"Jewelry Care, Design & Repair"
262022,Jewelry Mixed Lots,False,281,Jewelry & Watches,281,Jewelry & Watches
262026,Loose Diamonds,False,491,Loose Diamonds & Gemstones,491,Loose Diamonds & Gemstones
262027,Loose Gemstones,False,491,Loose Diamonds & Gemstones,491,Loose Diamonds & Gemstones
262042,Collectible Topographical Postcards,False,262041,Collectible Postcards,262041,Collectible Postcards
262043,Collectible Non-Topographical Postcards,False,262041,Collectible Postcards,262041,Collectible Postcards
262044,Collectible Postcard Supplies & Accessories,False,914,Collectible Postcards & Supplies,914,Collectible Postcards & Supplies
262045,Collectible Sports Sticker Singles,False,262343,"Collectible Sports Stickers, Collections & Albums",262343,"Collectible Sports Stickers, Collections & Albums"
262046,Sealed Collectible Sports Sticker Packs,False,262343,"Collectible Sports Stickers, Collections & Albums",262343,"Collectible Sports Stickers, Collections & Albums"
262047,Collectible Sports Sticker Albums & Books,False,262343,"Collectible Sports Stickers, Collections & Albums",262343,"Collectible Sports Stickers, Collections & Albums"
262048,Collectible Sports Sticker Lots,False,262343,"Collectible Sports Stickers, Collections & Albums",262343,"Collectible Sports Stickers, Collections & Albums"
262049,Complete Collectible Sports Sticker Collections,False,262343,"Collectible Sports Stickers, Collections & Albums",262343,"Collectible Sports Stickers, Collections & Albums"
262050,Emerging NFTs,False,1,Collectibles,1,Collectibles
262051,Art NFTs,False,550,Art,550,Art
262052,Non-Sport Trading Card NFTs,False,182982,Non-Sport Trading Cards & Accessories,182982,Non-Sport Trading Cards & Accessories
262053,Movie NFTs,False,11232,Movies & TV,11232,Movies & TV
262054,Music NFTs,False,11233,Music,11233,Music
262055,Sport Trading Card NFTs,False,212,Sports Trading Cards & Accessories,212,Sports Trading Cards & Accessories
262056,CCG NFTs,False,2536,Collectible Card Games & Accessories,2536,Collectible Card Games & Accessories
262060,Car & Truck Belts,False,262059,Car & Truck Accessory Belts & Parts,262059,Car & Truck Accessory Belts & Parts
262061,Car & Truck Idlers & Tensioners,False,262059,Car & Truck Accessory Belts & Parts,262059,Car & Truck Accessory Belts & Parts
262062,Car & Truck Pulleys,False,262059,Car & Truck Accessory Belts & Parts,262059,Car & Truck Accessory Belts & Parts
262065,Car & Truck Alert & Warning Devices,True,262064,Car & Truck Advanced Driver Assistance Systems,180136,Car & Truck Safety
262066,Car & Truck ADAS Control Modules,False,262064,Car & Truck Advanced Driver Assistance Systems,262064,Car & Truck Advanced Driver Assistance Systems
262067,Car & Truck Lidar & Radar Sensors,True,262064,Car & Truck Advanced Driver Assistance Systems,180141,Car & Truck Security
262068,Car & Truck Visible Cameras,False,262064,Car & Truck Advanced Driver Assistance Systems,262064,Car & Truck Advanced Driver Assistance Systems
262071,Car & Truck High Pressure Fuel Pump,False,262070,Car & Truck Fuel Injection Parts,262070,Car & Truck Fuel Injection Parts
262072,Car & Truck Fuel Tank Caps,False,33549,Car & Truck Air & Fuel Delivery,33549,Car & Truck Air & Fuel Delivery
262073,Car & Truck Intercoolers,False,174107,"Car & Truck Turbos, Superchargers & Intercoolers",174107,"Car & Truck Turbos, Superchargers & Intercoolers"
262074,Car & Truck A/C Expansion Valves,False,33542,Car & Truck Air Conditioning & Heating,33542,Car & Truck Air Conditioning & Heating
262075,Car & Truck A/C Pressure Switches,False,33542,Car & Truck Air Conditioning & Heating,33542,Car & Truck Air Conditioning & Heating
262076,Car & Truck A/C Receiver Dryers & Accumulators,False,33542,Car & Truck Air Conditioning & Heating,33542,Car & Truck Air Conditioning & Heating
262078,Car & Truck HVAC Blower Module & Resistor,False,262077,Car & Truck Blowers & Fans,262077,Car & Truck Blowers & Fans
262079,Car & Truck Additional Blower & Fan Parts,False,262077,Car & Truck Blowers & Fans,262077,Car & Truck Blowers & Fans
262080,Car & Truck Heater Control Valves,False,33542,Car & Truck Air Conditioning & Heating,33542,Car & Truck Air Conditioning & Heating
262081,Car & Truck Heater Cores,False,33542,Car & Truck Air Conditioning & Heating,33542,Car & Truck Air Conditioning & Heating
262082,Car & Truck HVAC Control Unit Parts,False,33542,Car & Truck Air Conditioning & Heating,33542,Car & Truck Air Conditioning & Heating
262083,Car & Truck HVAC Vent Actuators,False,33542,Car & Truck Air Conditioning & Heating,33542,Car & Truck Air Conditioning & Heating
262084,Car & Truck ABS & Stability Hydraulic Units,True,33559,Car & Truck Brakes & Brake Parts,180136,Car & Truck Safety
262085,Car & Truck ABS Control Modules,False,33559,Car & Truck Brakes & Brake Parts,33559,Car & Truck Brakes & Brake Parts
262086,Car & Truck ABS Speed Sensors,True,33559,Car & Truck Brakes & Brake Parts,180136,Car & Truck Safety
262087,Car & Truck Brake Pad & Shoe Hardware,False,33559,Car & Truck Brakes & Brake Parts,33559,Car & Truck Brakes & Brake Parts
262088,Car & Truck Additional Brake Sensors & Switches,False,33559,Car & Truck Brakes & Brake Parts,33559,Car & Truck Brakes & Brake Parts
262089,Car & Truck Brake Relays,False,33559,Car & Truck Brakes & Brake Parts,33559,Car & Truck Brakes & Brake Parts
262090,Car & Truck Rebuild Kits & Parts,True,33559,Car & Truck Brakes & Brake Parts,262126,"Car & Truck Engine Gaskets, Seals & Hardware"
262091,Car & Truck Reservoirs & Caps,True,33559,Car & Truck Brakes & Brake Parts,33683,Car & Truck Glass & Window Parts
262092,"Car & Truck Wires, Cables & Connectors",True,33559,Car & Truck Brakes & Brake Parts,33572,"Car & Truck Starters, Alternators, ECUs & Wiring"
262093,Electric Car & Truck Air Conditioner Compressors,False,177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts",177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts"
262095,Electric Car & Truck Battery Management Systems (BMS),False,262094,"Electric Car & Truck Batteries, BMS & Fuel Cells",262094,"Electric Car & Truck Batteries, BMS & Fuel Cells"
262096,Electric Car & Truck Battery & BMS Units,False,262094,"Electric Car & Truck Batteries, BMS & Fuel Cells",262094,"Electric Car & Truck Batteries, BMS & Fuel Cells"
262097,Electric Car & Truck Fuel Cells & Parts,False,262094,"Electric Car & Truck Batteries, BMS & Fuel Cells",262094,"Electric Car & Truck Batteries, BMS & Fuel Cells"
262099,Electric Car & Truck Charging Stations,False,262098,Electric Car & Truck Charging Units,262098,Electric Car & Truck Charging Units
262100,Electric Car & Truck Mobile Charging,False,262098,Electric Car & Truck Charging Units,262098,Electric Car & Truck Charging Units
262102,Electric Car & Truck Charging Cables,True,262101,Electric Car & Truck Charging Components,260833,Wire & Cable
262103,Electric Car & Truck Charger Carry Cases,True,262101,Electric Car & Truck Charging Components,262098,Electric Car & Truck Charging Units
262104,Electric Car & Truck Charging Converters,True,262101,Electric Car & Truck Charging Components,33572,"Car & Truck Starters, Alternators, ECUs & Wiring"
262105,Electric Car & Truck Charger Holders,False,262101,Electric Car & Truck Charging Components,262101,Electric Car & Truck Charging Components
262106,Electric Car & Truck Charging Upgrade Kits,False,262101,Electric Car & Truck Charging Components,262101,Electric Car & Truck Charging Components
262108,Electric Car & Truck Heatsinks,True,262107,Electric Car & Truck Cooling Components,166663,Alternative Fuel & Energy Equipment
262109,Electric Car & Truck Fans,True,262107,Electric Car & Truck Cooling Components,262077,Car & Truck Blowers & Fans
262110,Electric Car & Truck Cooling Plates,False,262107,Electric Car & Truck Cooling Components,262107,Electric Car & Truck Cooling Components
262112,Electric Car & Truck Drivetrain Motor Parts,False,262111,Electric Car & Truck Drivetrain Motors & Parts,262111,Electric Car & Truck Drivetrain Motors & Parts
